year,citationCount,influentialCitationCount,doi,venue_acronym,area,authors_name,authors_selfCitations,authors_selfCitationsPercent
2019,6,0,10.1145/3293883.3301493,PPoPP,HPC,A. Gamatie,0,0
2019,6,0,10.1145/3293883.3301493,PPoPP,HPC,F. Pereira,1,2.7027
2019,1,0,10.1145/3293883.3301494,PPoPP,HPC,Chanyoung Oh,2,10
2019,1,0,10.1145/3293883.3301494,PPoPP,HPC,Zhen Zheng,1,5
2019,1,0,10.1145/3293883.3301494,PPoPP,HPC,Xipeng Shen,2,10
2019,1,0,10.1145/3293883.3301494,PPoPP,HPC,Jidong Zhai,2,10
2019,1,0,10.1145/3293883.3301494,PPoPP,HPC,Youngmin Yi,2,10
2019,3,0,10.1145/3293883.3295726,PPoPP,HPC,B. Ozkan,1,3.57143
2019,3,0,10.1145/3293883.3295726,PPoPP,HPC,R. Majumdar,2,7.14286
2019,3,0,10.1145/3293883.3295726,PPoPP,HPC,Filip Niksic,2,7.14286
2019,8,0,10.1145/3293883.3302260,PPoPP,HPC,D. Panda,0,0
2019,8,0,10.1145/3293883.3302260,PPoPP,HPC,A. Awan,0,0
2019,8,0,10.1145/3293883.3302260,PPoPP,HPC,H. Subramoni,0,0
2019,10,0,10.1145/3293883.3295730,PPoPP,HPC,Mohamed M. Saad,3,6.66667
2019,10,0,10.1145/3293883.3295730,PPoPP,HPC,Masoomeh Javidi Kishi,0,0
2019,10,0,10.1145/3293883.3295730,PPoPP,HPC,S. Jing,0,0
2019,10,0,10.1145/3293883.3295730,PPoPP,HPC,Sandeep Hans,1,2.22222
2019,10,0,10.1145/3293883.3295730,PPoPP,HPC,R. Palmieri,4,8.88889
2019,0,0,10.1145/3293883.3297859,PPoPP,HPC,Putt Sakdhnagool,0,0
2019,0,0,10.1145/3293883.3297859,PPoPP,HPC,Amit Sabne,0,0
2019,0,0,10.1145/3293883.3297859,PPoPP,HPC,R. Eigenmann,0,0
2019,18,0,10.1145/3293883.3295735,PPoPP,HPC,Kyle Singer,0,0
2019,18,0,10.1145/3293883.3295735,PPoPP,HPC,Yifan Xu,0,0
2019,18,0,10.1145/3293883.3295735,PPoPP,HPC,I. Lee,5,7.57576
2019,4,0,10.1145/3293883.3295736,PPoPP,HPC,Somesh Singh,1,50
2019,4,0,10.1145/3293883.3295736,PPoPP,HPC,R. Nasre,1,50
2019,1,0,10.1145/3293883.3301497,PPoPP,HPC,Sharanyan Srikanthan,2,28.5714
2019,1,0,10.1145/3293883.3301497,PPoPP,HPC,Princeton Ferro,0,0
2019,1,0,10.1145/3293883.3301497,PPoPP,HPC,Sayak Chakraborti,0,0
2019,1,0,10.1145/3293883.3301497,PPoPP,HPC,S. Dwarkadas,2,28.5714
2019,10,0,10.1145/3293883.3295703,PPoPP,HPC,Jiawen Sun,2,5.40541
2019,10,0,10.1145/3293883.3295703,PPoPP,HPC,H. Vandierendonck,2,5.40541
2019,10,0,10.1145/3293883.3295703,PPoPP,HPC,Dimitrios S. Nikolopoulos,2,5.40541
2019,6,0,10.1145/3293883.3295732,PPoPP,HPC,R. Utterback,2,3.38983
2019,6,0,10.1145/3293883.3295732,PPoPP,HPC,Kunal Agrawal,3,5.08475
2019,6,0,10.1145/3293883.3295732,PPoPP,HPC,Jeremy T. Fineman,4,6.77966
2019,6,0,10.1145/3293883.3295732,PPoPP,HPC,I. Lee,6,10.1695
2019,4,0,10.1145/3293883.3295724,PPoPP,HPC,Caleb Voss,0,0
2019,4,0,10.1145/3293883.3295724,PPoPP,HPC,Tiago Cogumbreiro,2,5.88235
2019,4,0,10.1145/3293883.3295724,PPoPP,HPC,Vivek Sarkar,6,17.6471
2019,38,6,10.1145/3293883.3295733,PPoPP,HPC,Hao Wang,0,0
2019,38,6,10.1145/3293883.3295733,PPoPP,HPC,Liang Geng,0,0
2019,38,6,10.1145/3293883.3295733,PPoPP,HPC,Rubao Lee,0,0
2019,38,6,10.1145/3293883.3295733,PPoPP,HPC,Kaixi Hou,1,1.66667
2019,38,6,10.1145/3293883.3295733,PPoPP,HPC,Yanfeng Zhang,1,1.66667
2019,38,6,10.1145/3293883.3295733,PPoPP,HPC,Xiaodong Zhang,0,0
2019,6,2,10.1145/3293883.3295728,PPoPP,HPC,Qingsen Wang,0,0
2019,6,2,10.1145/3293883.3295728,PPoPP,HPC,Pengfei Su,0,0
2019,6,2,10.1145/3293883.3295728,PPoPP,HPC,Milind Chabbi,0,0
2019,6,2,10.1145/3293883.3295728,PPoPP,HPC,Xu Liu,0,0
2019,2,0,10.1145/3293883.3299992,PPoPP,HPC,Kunpeng Wang,0,0
2019,2,0,10.1145/3293883.3299992,PPoPP,HPC,Shizhen Xu,0,0
2019,2,0,10.1145/3293883.3299992,PPoPP,HPC,Hongkun Yu,0,0
2019,2,0,10.1145/3293883.3299992,PPoPP,HPC,H. Fu,0,0
2019,2,0,10.1145/3293883.3299992,PPoPP,HPC,Guangwen Yang,0,0
2019,33,9,10.1145/3293883.3295701,PPoPP,HPC,Martin Winter,1,3.7037
2019,33,9,10.1145/3293883.3295701,PPoPP,HPC,Daniel Mlakar,1,3.7037
2019,33,9,10.1145/3293883.3295701,PPoPP,HPC,R. Zayer,1,3.7037
2019,33,9,10.1145/3293883.3295701,PPoPP,HPC,H. Seidel,1,3.7037
2019,33,9,10.1145/3293883.3295701,PPoPP,HPC,M. Steinberger,1,3.7037
2019,4,0,10.1145/3293883.3295722,PPoPP,HPC,Junmin Xiao,0,0
2019,4,0,10.1145/3293883.3295722,PPoPP,HPC,Shijie Wang,0,0
2019,4,0,10.1145/3293883.3295722,PPoPP,HPC,Weiqiang Wan,0,0
2019,4,0,10.1145/3293883.3295722,PPoPP,HPC,Xuehai Hong,0,0
2019,4,0,10.1145/3293883.3295722,PPoPP,HPC,Guangming Tan,0,0
2019,9,1,10.1145/3293883.3301496,PPoPP,HPC,Xiaolong Xie,3,8.57143
2019,9,1,10.1145/3293883.3301496,PPoPP,HPC,Yun Liang,3,8.57143
2019,9,1,10.1145/3293883.3301496,PPoPP,HPC,Xiuhong Li,1,2.85714
2019,9,1,10.1145/3293883.3301496,PPoPP,HPC,Wei Tan,2,5.71429
2019,4,0,10.1145/3293883.3295709,PPoPP,HPC,Da Yan,1,16.6667
2019,4,0,10.1145/3293883.3295709,PPoPP,HPC,Guimu Guo,0,0
2019,4,0,10.1145/3293883.3295709,PPoPP,HPC,Md Mashiur Rahman Chowdhury,0,0
2019,4,0,10.1145/3293883.3295709,PPoPP,HPC,M. Tamer Özsu,1,16.6667
2019,4,0,10.1145/3293883.3295709,PPoPP,HPC,John C.S. Lui,1,16.6667
2019,4,0,10.1145/3293883.3295709,PPoPP,HPC,W. Tan,0,0
2019,2,0,10.1145/3293883.3295704,PPoPP,HPC,Zhaofeng Yan,0,0
2019,2,0,10.1145/3293883.3295704,PPoPP,HPC,Yuzhe Lin,0,0
2019,2,0,10.1145/3293883.3295704,PPoPP,HPC,Lu Peng,0,0
2019,2,0,10.1145/3293883.3295704,PPoPP,HPC,Weihua Zhang,1,3.44828
2019,1,0,10.1145/3293883.3295711,PPoPP,HPC,Ryan Yates,1,5
2019,1,0,10.1145/3293883.3295711,PPoPP,HPC,M. Scott,4,20
2019,6,0,10.1145/3293883.3295731,PPoPP,HPC,Qi Zhao,0,0
2019,6,0,10.1145/3293883.3295731,PPoPP,HPC,Zhengyi Qiu,0,0
2019,6,0,10.1145/3293883.3295731,PPoPP,HPC,Guoliang Jin,6,10.9091
2019,8,0,10.1109/IPDPS.2019.00086,IPDPS,HPC,Zhiqiang Zuo,4,11.1111
2019,8,0,10.1109/IPDPS.2019.00086,IPDPS,HPC,Rong Gu,0,0
2019,8,0,10.1109/IPDPS.2019.00086,IPDPS,HPC,Xi Jiang,0,0
2019,8,0,10.1109/IPDPS.2019.00086,IPDPS,HPC,Zhaokang Wang,0,0
2019,8,0,10.1109/IPDPS.2019.00086,IPDPS,HPC,Yihua Huang,0,0
2019,8,0,10.1109/IPDPS.2019.00086,IPDPS,HPC,Linzhang Wang,1,2.77778
2019,8,0,10.1109/IPDPS.2019.00086,IPDPS,HPC,Xuandong Li,1,2.77778
2019,4,0,10.1109/IPDPS.2019.00034,IPDPS,HPC,Jie Zhang,4,16.6667
2019,4,0,10.1109/IPDPS.2019.00034,IPDPS,HPC,Xiaoyi Lu,6,25
2019,4,0,10.1109/IPDPS.2019.00034,IPDPS,HPC,Ching-Hsiang Chu,2,8.33333
2019,4,0,10.1109/IPDPS.2019.00034,IPDPS,HPC,D. Panda,10,41.6667
2019,29,2,10.1109/IPDPS.2019.00022,IPDPS,HPC,A. Abdelfattah,5,16.6667
2019,29,2,10.1109/IPDPS.2019.00022,IPDPS,HPC,S. Tomov,14,46.6667
2019,29,2,10.1109/IPDPS.2019.00022,IPDPS,HPC,J. Dongarra,14,46.6667
2019,16,0,10.1109/IPDPS.2019.00014,IPDPS,HPC,U. Agarwal,3,16.6667
2019,16,0,10.1109/IPDPS.2019.00014,IPDPS,HPC,V. Ramachandran,4,22.2222
2019,3,0,10.1109/IPDPS.2019.00024,IPDPS,HPC,Kunal Agrawal,5,12.5
2019,3,0,10.1109/IPDPS.2019.00024,IPDPS,HPC,I. Lee,2,5
2019,3,0,10.1109/IPDPS.2019.00024,IPDPS,HPC,Jing Li,4,10
2019,3,0,10.1109/IPDPS.2019.00024,IPDPS,HPC,Kefu Lu,2,5
2019,3,0,10.1109/IPDPS.2019.00024,IPDPS,HPC,Benjamin Moseley,9,22.5
2019,13,2,10.1109/IPDPS.2019.00035,IPDPS,HPC,Tyler N. Allen,0,0
2019,13,2,10.1109/IPDPS.2019.00035,IPDPS,HPC,Xizhou Feng,0,0
2019,13,2,10.1109/IPDPS.2019.00035,IPDPS,HPC,Rong Ge,0,0
2019,12,0,10.1109/IPDPS.2019.00033,IPDPS,HPC,H. Anzt,5,25
2019,12,0,10.1109/IPDPS.2019.00033,IPDPS,HPC,T. Ribizel,0,0
2019,12,0,10.1109/IPDPS.2019.00033,IPDPS,HPC,Goran Flegar,0,0
2019,12,0,10.1109/IPDPS.2019.00033,IPDPS,HPC,Edmond Chow,3,15
2019,12,0,10.1109/IPDPS.2019.00033,IPDPS,HPC,J. Dongarra,5,25
2019,6,0,10.1109/IPDPS.2019.00083,IPDPS,HPC,Jason Arnold,2,4.16667
2019,6,0,10.1109/IPDPS.2019.00083,IPDPS,HPC,Boris Glavic,2,4.16667
2019,6,0,10.1109/IPDPS.2019.00083,IPDPS,HPC,I. Raicu,4,8.33333
2019,11,0,10.1109/IPDPS.2019.00072,IPDPS,HPC,G. Aupy,4,14.2857
2019,11,0,10.1109/IPDPS.2019.00072,IPDPS,HPC,Olivier Beaumont,1,3.57143
2019,11,0,10.1109/IPDPS.2019.00072,IPDPS,HPC,Lionel Eyraud-Dubois,1,3.57143
2019,11,0,10.1109/IPDPS.2019.00027,IPDPS,HPC,G. Aupy,0,0
2019,11,0,10.1109/IPDPS.2019.00027,IPDPS,HPC,Ana Gainaru,0,0
2019,11,0,10.1109/IPDPS.2019.00027,IPDPS,HPC,Valentin Honoré,0,0
2019,11,0,10.1109/IPDPS.2019.00027,IPDPS,HPC,P. Raghavan,0,0
2019,11,0,10.1109/IPDPS.2019.00027,IPDPS,HPC,Y. Robert,1,3.57143
2019,11,0,10.1109/IPDPS.2019.00027,IPDPS,HPC,Hongyang Sun,0,0
2019,14,2,10.1109/IPDPS.2019.00012,IPDPS,HPC,A. Azad,2,5.88235
2019,14,2,10.1109/IPDPS.2019.00012,IPDPS,HPC,A. Buluç,4,11.7647
2019,23,4,10.1109/IPDPS.2019.00030,IPDPS,HPC,B. ShriramS,0,0
2019,23,4,10.1109/IPDPS.2019.00030,IPDPS,HPC,Anshuj Garg,0,0
2019,23,4,10.1109/IPDPS.2019.00030,IPDPS,HPC,Purushottam Kulkarni,0,0
2019,34,3,10.1109/IPDPS.2019.00104,IPDPS,HPC,J. Bachan,1,4.7619
2019,34,3,10.1109/IPDPS.2019.00104,IPDPS,HPC,S. Baden,1,4.7619
2019,34,3,10.1109/IPDPS.2019.00104,IPDPS,HPC,S. Hofmeyr,2,9.52381
2019,34,3,10.1109/IPDPS.2019.00104,IPDPS,HPC,M. Jacquelin,1,4.7619
2019,34,3,10.1109/IPDPS.2019.00104,IPDPS,HPC,A. Kamil,2,9.52381
2019,34,3,10.1109/IPDPS.2019.00104,IPDPS,HPC,D. Bonachea,6,28.5714
2019,34,3,10.1109/IPDPS.2019.00104,IPDPS,HPC,Paul H. Hargrove,3,14.2857
2019,34,3,10.1109/IPDPS.2019.00104,IPDPS,HPC,H. Ahmed,0,0
2019,1,0,10.1109/IPDPS.2019.00091,IPDPS,HPC,Mathieu Bacou,0,0
2019,1,0,10.1109/IPDPS.2019.00091,IPDPS,HPC,Grégoire Todeschi,0,0
2019,1,0,10.1109/IPDPS.2019.00091,IPDPS,HPC,A. Tchana,0,0
2019,1,0,10.1109/IPDPS.2019.00091,IPDPS,HPC,D. Hagimont,0,0
2019,1,0,10.1109/IPDPS.2019.00091,IPDPS,HPC,Baptiste Lepers,0,0
2019,1,0,10.1109/IPDPS.2019.00091,IPDPS,HPC,W. Zwaenepoel,0,0
2019,12,0,10.1109/IPDPS.2019.00015,IPDPS,HPC,P. Bamberger,1,1.63934
2019,12,0,10.1109/IPDPS.2019.00015,IPDPS,HPC,F. Kuhn,8,13.1148
2019,12,0,10.1109/IPDPS.2019.00015,IPDPS,HPC,Yannic Maus,1,1.63934
2019,75,4,10.1109/IPDPS.2019.00018,IPDPS,HPC,Tal Ben-Nun,2,3.63636
2019,75,4,10.1109/IPDPS.2019.00018,IPDPS,HPC,Maciej Besta,0,0
2019,75,4,10.1109/IPDPS.2019.00018,IPDPS,HPC,Simon Huber,0,0
2019,75,4,10.1109/IPDPS.2019.00018,IPDPS,HPC,Alexandros Nikolaos Ziogas,0,0
2019,75,4,10.1109/IPDPS.2019.00018,IPDPS,HPC,D. Peter,0,0
2019,75,4,10.1109/IPDPS.2019.00018,IPDPS,HPC,T. Hoefler,4,7.27273
2019,2,0,10.1109/IPDPS.2019.00106,IPDPS,HPC,Laleh Aghababaie Beni,1,3.57143
2019,2,0,10.1109/IPDPS.2019.00106,IPDPS,HPC,S. Ramanan,0,0
2019,2,0,10.1109/IPDPS.2019.00106,IPDPS,HPC,Aparna Chandramowlishwaran,4,14.2857
2019,10,1,10.1109/IPDPS.2019.00080,IPDPS,HPC,P. Berenbrink,4,23.5294
2019,10,1,10.1109/IPDPS.2019.00080,IPDPS,HPC,Tom Friedetzky,2,11.7647
2019,10,1,10.1109/IPDPS.2019.00080,IPDPS,HPC,Dominik Kaaser,0,0
2019,10,1,10.1109/IPDPS.2019.00080,IPDPS,HPC,Peter Kling,1,5.88235
2019,3,0,10.1109/IPDPS.2019.00116,IPDPS,HPC,Swarnendu Biswas,2,3.84615
2019,3,0,10.1109/IPDPS.2019.00116,IPDPS,HPC,Rui Zhang,0,0
2019,3,0,10.1109/IPDPS.2019.00116,IPDPS,HPC,Michael D. Bond,2,3.84615
2019,3,0,10.1109/IPDPS.2019.00116,IPDPS,HPC,Brandon Lucia,4,7.69231
2019,4,0,10.1109/IPDPS.2019.00089,IPDPS,HPC,Mohak Chadha,1,2.38095
2019,4,0,10.1109/IPDPS.2019.00089,IPDPS,HPC,M. Gerndt,3,7.14286
2019,4,0,10.1109/IPDPS.2019.00044,IPDPS,HPC,T-H. Hubert Chan,3,8.82353
2019,4,0,10.1109/IPDPS.2019.00044,IPDPS,HPC,Mauro Sozio,3,8.82353
2019,4,0,10.1109/IPDPS.2019.00044,IPDPS,HPC,Bintao Sun,0,0
2019,61,3,10.1109/IPDPS.2019.00038,IPDPS,HPC,Ryan Chard,2,4.65116
2019,61,3,10.1109/IPDPS.2019.00038,IPDPS,HPC,Zhuozhao Li,0,0
2019,61,3,10.1109/IPDPS.2019.00038,IPDPS,HPC,K. Chard,8,18.6047
2019,61,3,10.1109/IPDPS.2019.00038,IPDPS,HPC,Logan T. Ward,2,4.65116
2019,61,3,10.1109/IPDPS.2019.00038,IPDPS,HPC,Y. Babuji,1,2.32558
2019,61,3,10.1109/IPDPS.2019.00038,IPDPS,HPC,A. Woodard,1,2.32558
2019,61,3,10.1109/IPDPS.2019.00038,IPDPS,HPC,S. Tuecke,5,11.6279
2019,61,3,10.1109/IPDPS.2019.00038,IPDPS,HPC,B. Blaiszik,2,4.65116
2019,61,3,10.1109/IPDPS.2019.00038,IPDPS,HPC,M. Franklin,1,2.32558
2019,61,3,10.1109/IPDPS.2019.00038,IPDPS,HPC,Ian T Foster,7,16.2791
2019,1,0,10.1109/IPDPS.2019.00094,IPDPS,HPC,Soumyottam Chatterjee,0,0
2019,1,0,10.1109/IPDPS.2019.00094,IPDPS,HPC,Gopal Pandurangan,7,14.2857
2019,1,0,10.1109/IPDPS.2019.00094,IPDPS,HPC,Peter Robinson,7,14.2857
2019,2,0,10.1109/IPDPS.2019.00043,IPDPS,HPC,Shuai Che,1,4.7619
2019,2,0,10.1109/IPDPS.2019.00043,IPDPS,HPC,Jieming Yin,0,0
2019,5,0,10.1109/IPDPS.2019.00037,IPDPS,HPC,Adrian Colaso,0,0
2019,5,0,10.1109/IPDPS.2019.00037,IPDPS,HPC,P. Prieto,0,0
2019,5,0,10.1109/IPDPS.2019.00037,IPDPS,HPC,Pablo Abad Fidalgo,0,0
2019,5,0,10.1109/IPDPS.2019.00037,IPDPS,HPC,J. Gregorio,0,0
2019,5,0,10.1109/IPDPS.2019.00037,IPDPS,HPC,Valentin Puente,0,0
2019,1,0,10.1109/IPDPS.2019.00081,IPDPS,HPC,L. DeRose,0,0
2019,2,0,10.1109/IPDPS.2019.00082,IPDPS,HPC,Philip Dexter,0,0
2019,2,0,10.1109/IPDPS.2019.00082,IPDPS,HPC,K. Chiu,0,0
2019,2,0,10.1109/IPDPS.2019.00082,IPDPS,HPC,Bedri Sendir,0,0
2019,11,1,10.1109/IPDPS.2019.00019,IPDPS,HPC,Jens Domke,0,0
2019,11,1,10.1109/IPDPS.2019.00019,IPDPS,HPC,Kazuaki Matsumura,0,0
2019,11,1,10.1109/IPDPS.2019.00019,IPDPS,HPC,M. Wahib,0,0
2019,11,1,10.1109/IPDPS.2019.00019,IPDPS,HPC,Haoyu Zhang,0,0
2019,11,1,10.1109/IPDPS.2019.00019,IPDPS,HPC,Keita Yashima,0,0
2019,11,1,10.1109/IPDPS.2019.00019,IPDPS,HPC,Toshiki Tsuchikawa,0,0
2019,11,1,10.1109/IPDPS.2019.00019,IPDPS,HPC,Yohei Tsuji,0,0
2019,11,1,10.1109/IPDPS.2019.00019,IPDPS,HPC,Artur Podobas,0,0
2019,11,1,10.1109/IPDPS.2019.00019,IPDPS,HPC,S. Matsuoka,0,0
2019,40,3,10.1109/IPDPS.2019.00031,IPDPS,HPC,Nikoli Dryden,1,2.12766
2019,40,3,10.1109/IPDPS.2019.00031,IPDPS,HPC,N. Maruyama,2,4.25532
2019,40,3,10.1109/IPDPS.2019.00031,IPDPS,HPC,Tom Benson,1,2.12766
2019,40,3,10.1109/IPDPS.2019.00031,IPDPS,HPC,Tim Moon,1,2.12766
2019,40,3,10.1109/IPDPS.2019.00031,IPDPS,HPC,M. Snir,1,2.12766
2019,40,3,10.1109/IPDPS.2019.00031,IPDPS,HPC,B. V. Essen,1,2.12766
2019,1,0,10.1109/IPDPS.2019.00069,IPDPS,HPC,Simbarashe Dzinamarira,2,7.40741
2019,1,0,10.1109/IPDPS.2019.00069,IPDPS,HPC,Florin Dinu,3,11.1111
2019,1,0,10.1109/IPDPS.2019.00069,IPDPS,HPC,T. Ng,3,11.1111
2019,2,0,10.1109/IPDPS.2019.00062,IPDPS,HPC,Haoqiang Fan,0,0
2019,2,0,10.1109/IPDPS.2019.00062,IPDPS,HPC,Song Wu,2,6.45161
2019,2,0,10.1109/IPDPS.2019.00062,IPDPS,HPC,S. Ibrahim,2,6.45161
2019,2,0,10.1109/IPDPS.2019.00062,IPDPS,HPC,Ximing Chen,0,0
2019,2,0,10.1109/IPDPS.2019.00062,IPDPS,HPC,Hai Jin,2,6.45161
2019,2,0,10.1109/IPDPS.2019.00062,IPDPS,HPC,Jiang Xiao,0,0
2019,2,0,10.1109/IPDPS.2019.00062,IPDPS,HPC,Haibing Guan,0,0
2019,2,0,10.1109/IPDPS.2019.00011,IPDPS,HPC,Ian T Foster,0,0
2019,2,0,10.1109/IPDPS.2019.00016,IPDPS,HPC,Alvaro Frank,0,0
2019,2,0,10.1109/IPDPS.2019.00016,IPDPS,HPC,Tim Süß,3,11.1111
2019,2,0,10.1109/IPDPS.2019.00016,IPDPS,HPC,A. Brinkmann,4,14.8148
2019,4,0,10.1109/IPDPS.2019.00079,IPDPS,HPC,P. Garncarek,0,0
2019,4,0,10.1109/IPDPS.2019.00079,IPDPS,HPC,T. Jurdzinski,1,5.55556
2019,4,0,10.1109/IPDPS.2019.00079,IPDPS,HPC,D. Kowalski,3,16.6667
2019,4,0,10.1109/IPDPS.2019.00079,IPDPS,HPC,Miguel A. Mosteiro,3,16.6667
2019,13,0,10.1109/IPDPS.2019.00047,IPDPS,HPC,James Gentry,0,0
2019,13,0,10.1109/IPDPS.2019.00047,IPDPS,HPC,Chavit Denninnart,0,0
2019,13,0,10.1109/IPDPS.2019.00047,IPDPS,HPC,M. Salehi,5,13.8889
2019,7,0,10.1109/IPDPS.2019.00097,IPDPS,HPC,G. Georgakoudis,1,3.33333
2019,7,0,10.1109/IPDPS.2019.00097,IPDPS,HPC,I. Laguna,1,3.33333
2019,7,0,10.1109/IPDPS.2019.00097,IPDPS,HPC,H. Vandierendonck,0,0
2019,7,0,10.1109/IPDPS.2019.00097,IPDPS,HPC,Dimitrios S. Nikolopoulos,1,3.33333
2019,7,0,10.1109/IPDPS.2019.00097,IPDPS,HPC,M. Schulz,1,3.33333
2019,5,1,10.1109/IPDPS.2019.00087,IPDPS,HPC,S. M. Ghazimirsaeed,0,0
2019,5,1,10.1109/IPDPS.2019.00087,IPDPS,HPC,S. Mirsadeghi,1,4.34783
2019,5,1,10.1109/IPDPS.2019.00087,IPDPS,HPC,A. Afsahi,1,4.34783
2019,5,1,10.1109/IPDPS.2019.00085,IPDPS,HPC,Sayan Ghosh,0,0
2019,5,1,10.1109/IPDPS.2019.00085,IPDPS,HPC,M. Halappanavar,2,6.89655
2019,5,1,10.1109/IPDPS.2019.00085,IPDPS,HPC,A. Kalyanaraman,0,0
2019,5,1,10.1109/IPDPS.2019.00085,IPDPS,HPC,Arif M. Khan,0,0
2019,5,1,10.1109/IPDPS.2019.00085,IPDPS,HPC,A. Gebremedhin,1,3.44828
2019,3,0,10.1109/IPDPS.2019.00067,IPDPS,HPC,Priyanka Ghosh,2,8
2019,3,0,10.1109/IPDPS.2019.00067,IPDPS,HPC,S. Krishnamoorthy,0,0
2019,3,0,10.1109/IPDPS.2019.00067,IPDPS,HPC,A. Kalyanaraman,3,12
2019,7,0,10.1109/IPDPS.2019.00071,IPDPS,HPC,S. D. Girolamo,0,0
2019,7,0,10.1109/IPDPS.2019.00071,IPDPS,HPC,Pirmin Schmid,0,0
2019,7,0,10.1109/IPDPS.2019.00071,IPDPS,HPC,T. Schulthess,1,3.33333
2019,7,0,10.1109/IPDPS.2019.00071,IPDPS,HPC,T. Hoefler,4,13.3333
2019,4,0,10.1109/IPDPS.2019.00017,IPDPS,HPC,Constantino Gómez,0,0
2019,4,0,10.1109/IPDPS.2019.00017,IPDPS,HPC,Francesc Martínez,0,0
2019,4,0,10.1109/IPDPS.2019.00017,IPDPS,HPC,Adrià Armejach,1,2.63158
2019,4,0,10.1109/IPDPS.2019.00017,IPDPS,HPC,Miquel Moretó,1,2.63158
2019,4,0,10.1109/IPDPS.2019.00017,IPDPS,HPC,F. Mantovani,0,0
2019,4,0,10.1109/IPDPS.2019.00017,IPDPS,HPC,Marc Casas,1,2.63158
2019,2,0,10.1109/IPDPS.2019.00114,IPDPS,HPC,Thorsten Götte,0,0
2019,2,0,10.1109/IPDPS.2019.00114,IPDPS,HPC,V. Vijayalakshmi,0,0
2019,2,0,10.1109/IPDPS.2019.00114,IPDPS,HPC,C. Scheideler,6,37.5
2019,6,0,10.1109/IPDPS.2019.00063,IPDPS,HPC,Junqing Gu,0,0
2019,6,0,10.1109/IPDPS.2019.00063,IPDPS,HPC,Chentao Wu,5,10.8696
2019,6,0,10.1109/IPDPS.2019.00063,IPDPS,HPC,Xin Xie,0,0
2019,6,0,10.1109/IPDPS.2019.00063,IPDPS,HPC,Han Qiu,0,0
2019,6,0,10.1109/IPDPS.2019.00063,IPDPS,HPC,Jie Li,3,6.52174
2019,6,0,10.1109/IPDPS.2019.00063,IPDPS,HPC,M. Guo,3,6.52174
2019,6,0,10.1109/IPDPS.2019.00063,IPDPS,HPC,Xubin He,3,6.52174
2019,6,0,10.1109/IPDPS.2019.00063,IPDPS,HPC,Yuanyuan Dong,0,0
2019,6,0,10.1109/IPDPS.2019.00063,IPDPS,HPC,Yafei Zhao,0,0
2019,7,0,10.1109/IPDPS.2019.00096,IPDPS,HPC,Luanzheng Guo,0,0
2019,7,0,10.1109/IPDPS.2019.00096,IPDPS,HPC,Dong Li,1,2.5
2019,15,0,10.1109/IPDPS.2019.00115,IPDPS,HPC,Diksha Gupta,1,1.85185
2019,15,0,10.1109/IPDPS.2019.00115,IPDPS,HPC,Jared Saia,3,5.55556
2019,15,0,10.1109/IPDPS.2019.00115,IPDPS,HPC,Maxwell Young,1,1.85185
2019,2,0,10.1109/IPDPS.2019.00112,IPDPS,HPC,Philipp Habermann,1,11.1111
2019,2,0,10.1109/IPDPS.2019.00112,IPDPS,HPC,C. C. Chi,1,11.1111
2019,2,0,10.1109/IPDPS.2019.00112,IPDPS,HPC,M. Alvarez-Mesa,1,11.1111
2019,2,0,10.1109/IPDPS.2019.00112,IPDPS,HPC,B. Juurlink,1,11.1111
2019,106,18,10.1109/IPDPS.2019.00095,IPDPS,HPC,Corentin Hardy,2,4.7619
2019,106,18,10.1109/IPDPS.2019.00095,IPDPS,HPC,Erwan Le Merrer,1,2.38095
2019,106,18,10.1109/IPDPS.2019.00095,IPDPS,HPC,B. Sericola,1,2.38095
2019,8,0,10.1109/IPDPS.2019.00045,IPDPS,HPC,J. Hashmi,2,10.5263
2019,8,0,10.1109/IPDPS.2019.00045,IPDPS,HPC,S. Chakraborty,3,15.7895
2019,8,0,10.1109/IPDPS.2019.00045,IPDPS,HPC,Mohammadreza Bayatpour,2,10.5263
2019,8,0,10.1109/IPDPS.2019.00045,IPDPS,HPC,H. Subramoni,4,21.0526
2019,8,0,10.1109/IPDPS.2019.00045,IPDPS,HPC,D. Panda,8,42.1053
2019,2,0,10.1109/IPDPS.2019.00102,IPDPS,HPC,Matthias Hauck,0,0
2019,2,0,10.1109/IPDPS.2019.00102,IPDPS,HPC,M. Paradies,0,0
2019,2,0,10.1109/IPDPS.2019.00102,IPDPS,HPC,H. Fröning,0,0
2019,9,1,10.1109/IPDPS.2019.00013,IPDPS,HPC,M. Henzinger,2,5.26316
2019,9,1,10.1109/IPDPS.2019.00013,IPDPS,HPC,Alexander Noe,1,2.63158
2019,9,1,10.1109/IPDPS.2019.00013,IPDPS,HPC,Christian Schulz,2,5.26316
2019,21,1,10.1109/IPDPS.2019.00054,IPDPS,HPC,Loc Hoang,2,6.25
2019,21,1,10.1109/IPDPS.2019.00054,IPDPS,HPC,Roshan Dathathri,2,6.25
2019,21,1,10.1109/IPDPS.2019.00054,IPDPS,HPC,G. Gill,2,6.25
2019,21,1,10.1109/IPDPS.2019.00054,IPDPS,HPC,K. Pingali,3,9.375
2019,1,0,10.1109/IPDPS.2019.00060,IPDPS,HPC,Hua Huang,0,0
